Shipment_ID,Origin_Hub,Destination_Hub,Carrier_ID,Departure_Timestamp,Arrival_Timestamp,Delivery_Status
SHP001113,HUB020,HUB003,CAR010,2023-11-27T13:00:00,2023-12-02T04:00:00,Delayed
SHP001114,HUB016,HUB017,CAR001,2023-05-21T13:00:00,2023-05-23T04:00:00,Delivered
SHP001115,HUB019,HUB001,CAR005,2023-01-10T20:00:00,2023-01-14T21:00:00,Cancelled
SHP001116,HUB013,HUB002,CAR009,2023-09-28T01:00:00,2023-09-30T20:00:00,Delivered
SHP001117,HUB010,HUB009,CAR006,2023-06-27T12:00:00,2023-06-28T22:00:00,Delivered
SHP001118,HUB015,HUB017,CAR002,2023-07-11T19:00:00,2023-07-13T08:00:00,Delivered
SHP001119,HUB011,HUB015,CAR004,2023-03-29T02:00:00,2023-03-31T02:00:00,Delayed
SHP001120,HUB001,HUB003,CAR005,2023-01-23T03:00:00,2023-01-24T09:00:00,In Transit
SHP001121,HUB013,HUB009,CAR003,2023-03-12T18:00:00,2023-03-16T04:00:00,Delivered
SHP001122,HUB014,HUB016,CAR002,2023-09-25T16:00:00,2023-09-27T22:00:00,Delivered
SHP001123,HUB016,HUB008,CAR002,2023-05-16T09:00:00,2023-05-21T04:00:00,Delivered
SHP001124,HUB007,HUB003,CAR002,2023-09-11T01:00:00,2023-09-13T04:00:00,Delivered
SHP001125,HUB004,HUB012,CAR004,2023-10-30T16:00:00,2023-11-03T09:00:00,Delayed
SHP001126,HUB005,HUB018,CAR002,2023-03-08T07:00:00,2023-03-11T05:00:00,Delivered
SHP001127,HUB013,HUB007,CAR002,2023-05-23T13:00:00,2023-05-25T10:00:00,Delivered
SHP001128,HUB015,HUB004,CAR002,2023-05-04T00:00:00,2023-05-07T10:00:00,Delivered
SHP001129,HUB009,HUB004,CAR009,2023-02-13T11:00:00,2023-02-16T18:00:00,Delivered
SHP001130,HUB015,HUB009,CAR006,2023-02-20T01:00:00,2023-02-24T12:00:00,Delivered
SHP001131,HUB006,HUB010,CAR009,2023-11-08T15:00:00,2023-11-12T09:00:00,Delivered
SHP001132,HUB008,HUB004,CAR001,2023-01-19T18:00:00,2023-01-22T04:00:00,Delivered
SHP001133,HUB013,HUB014,CAR007,2023-02-21T07:00:00,2023-02-26T04:00:00,Delayed
SHP001134,HUB007,HUB013,CAR005,2023-12-28T19:00:00,2023-12-31T07:00:00,Delayed
SHP001135,HUB016,HUB010,CAR004,2023-03-29T10:00:00,2023-04-03T01:00:00,Delivered
SHP001136,HUB001,HUB017,CAR007,2023-06-21T00:00:00,2023-06-22T22:00:00,In Transit
SHP001137,HUB001,HUB013,CAR008,2023-10-26T00:00:00,2023-10-29T14:00:00,Delayed
SHP001138,HUB010,HUB008,CAR009,2023-09-15T05:00:00,2023-09-20T05:00:00,Delivered
SHP001139,HUB015,HUB017,CAR006,2023-10-07T08:00:00,2023-10-11T20:00:00,Delivered
SHP001140,HUB011,HUB018,CAR010,2023-09-05T03:00:00,2023-09-07T13:00:00,Delivered
SHP001141,HUB008,HUB005,CAR006,2023-09-12T00:00:00,2023-09-14T07:00:00,Delivered
SHP001142,HUB003,HUB008,CAR007,2023-11-24T03:00:00,2023-11-26T14:00:00,Delayed
SHP001143,HUB017,HUB006,CAR005,2023-12-14T11:00:00,2023-12-17T05:00:00,Delivered
SHP001144,HUB002,HUB020,CAR009,2023-12-26T10:00:00,2023-12-30T16:00:00,Delivered
SHP001145,HUB012,HUB010,CAR002,2023-01-05T15:00:00,2023-01-10T06:00:00,Delivered
SHP001146,HUB018,HUB006,CAR005,2023-09-07T09:00:00,2023-09-08T17:00:00,Delayed
SHP001147,HUB019,HUB004,CAR001,2023-09-08T09:00:00,,Delivered
SHP001148,HUB012,HUB010,CAR009,2023-12-07T17:00:00,2023-12-09T12:00:00,In Transit
SHP001149,HUB014,HUB020,CAR002,2023-05-29T07:00:00,2023-05-30T11:00:00,Delivered
SHP001150,HUB014,HUB013,CAR002,2023-05-14T09:00:00,2023-05-18T13:00:00,Delivered
SHP001151,HUB019,HUB005,CAR004,2023-05-09T04:00:00,2023-05-12T09:00:00,Delivered
SHP001152,HUB015,HUB019,CAR003,2023-07-12T13:00:00,2023-07-14T01:00:00,Delivered
SHP001153,HUB012,HUB016,CAR006,2023-08-07T14:00:00,2023-08-10T19:00:00,In Transit
SHP001154,HUB014,HUB003,CAR003,2023-11-11T09:00:00,2023-11-13T16:00:00,Delivered
SHP001155,HUB010,HUB002,CAR007,2023-03-06T12:00:00,2023-03-11T01:00:00,Delivered
SHP001156,HUB002,HUB004,CAR001,2023-05-19T20:00:00,2023-05-21T09:00:00,Delivered
SHP001157,HUB011,HUB002,CAR002,2023-10-27T21:00:00,2023-10-31T14:00:00,Delayed
SHP001158,HUB016,HUB005,,2023-12-12T20:00:00,2023-12-14T15:00:00,Delivered
SHP001159,HUB016,HUB007,CAR002,2023-02-04T00:00:00,2023-02-05T19:00:00,Delivered
SHP001160,HUB016,HUB001,CAR009,2023-08-16T12:00:00,2023-08-17T19:00:00,In Transit
SHP001161,HUB008,HUB019,CAR005,2023-11-10T21:00:00,2023-11-14T05:00:00,Delayed
SHP001162,HUB006,HUB005,CAR004,2023-03-29T16:00:00,2023-04-03T14:00:00,Delivered
SHP001163,HUB004,HUB020,CAR008,2023-07-08T21:00:00,2023-07-11T08:00:00,Delivered
SHP001164,HUB014,HUB005,CAR001,2023-05-26T14:00:00,2023-05-28T05:00:00,Delivered
SHP001165,HUB020,HUB015,CAR001,2023-07-01T04:00:00,,Delayed
SHP001166,HUB017,HUB018,CAR004,2023-06-28T22:00:00,2023-07-02T17:00:00,Delivered
SHP001167,HUB019,HUB011,CAR008,2023-03-13T08:00:00,2023-03-17T20:00:00,Delivered
SHP001168,HUB013,HUB017,CAR010,2023-12-04T05:00:00,2023-12-08T06:00:00,Delayed
SHP001169,HUB011,HUB020,CAR010,2023-06-28T18:00:00,2023-07-03T01:00:00,Delayed
SHP001170,HUB008,HUB004,CAR002,2023-09-13T21:00:00,2023-09-17T09:00:00,Delivered
SHP001171,HUB008,HUB004,CAR003,2023-07-16T13:00:00,2023-07-17T21:00:00,Delivered
SHP001172,HUB015,HUB012,CAR010,2023-11-20T00:00:00,2023-11-21T22:00:00,Delivered
SHP001173,HUB019,HUB018,CAR004,2023-04-11T08:00:00,2023-04-14T22:00:00,Delivered
SHP001174,HUB017,HUB007,CAR002,2023-10-26T00:00:00,2023-10-30T08:00:00,In Transit
SHP001175,HUB001,HUB013,CAR007,2023-10-18T17:00:00,2023-10-20T02:00:00,Delivered
SHP001176,HUB017,HUB016,CAR004,2023-04-17T18:00:00,2023-04-21T06:00:00,Delivered
SHP001177,HUB003,HUB016,CAR007,2023-11-17T12:00:00,2023-11-18T21:00:00,Delivered
SHP001178,HUB016,HUB008,CAR001,2023-11-04T17:00:00,2023-11-07T11:00:00,Delivered
SHP001179,HUB013,HUB012,CAR002,2023-03-22T09:00:00,2023-03-23T18:00:00,Delivered
SHP001180,HUB010,HUB014,CAR010,2023-01-30T17:00:00,2023-02-04T10:00:00,Delayed
SHP001181,HUB001,HUB003,CAR006,2023-08-04T08:00:00,2023-08-06T09:00:00,Delivered
SHP001182,HUB011,HUB002,CAR004,2023-09-10T02:00:00,2023-09-14T02:00:00,In Transit
SHP001183,HUB003,HUB015,CAR010,2023-11-10T02:00:00,2023-11-14T00:00:00,Delivered
SHP001184,HUB016,HUB018,CAR004,2023-11-29T11:00:00,2023-12-02T18:00:00,Delivered
SHP001185,HUB002,HUB001,CAR004,2023-10-01T19:00:00,2023-10-04T19:00:00,Delivered
SHP001186,HUB013,HUB005,CAR007,2023-12-26T13:00:00,2023-12-30T11:00:00,Delivered
SHP001187,HUB012,HUB013,CAR004,2023-06-25T13:00:00,2023-06-26T20:00:00,Delivered
SHP001188,HUB018,HUB020,CAR001,2023-01-08T23:00:00,2023-01-11T06:00:00,Delayed
SHP001189,HUB002,HUB012,CAR006,2023-11-05T20:00:00,2023-11-08T03:00:00,Cancelled
SHP001190,HUB003,HUB004,CAR005,2023-10-06T06:00:00,2023-10-09T21:00:00,Delayed
SHP001191,HUB015,HUB010,CAR006,2023-10-10T09:00:00,2023-10-14T20:00:00,Delivered
SHP001192,HUB004,HUB002,CAR006,2023-07-30T22:00:00,2023-08-04T05:00:00,Delivered
SHP001193,HUB017,HUB008,CAR005,2023-10-11T06:00:00,2023-10-12T21:00:00,Delivered
SHP001194,HUB015,HUB016,CAR002,2023-01-11T15:00:00,2023-01-12T19:00:00,Delivered
SHP001195,HUB002,HUB010,CAR010,2023-07-16T15:00:00,2023-07-17T17:00:00,Delayed
SHP001196,HUB006,HUB015,CAR009,2023-01-27T21:00:00,2023-01-30T12:00:00,Delivered
SHP001197,HUB011,HUB009,CAR010,2023-04-21T00:00:00,2023-04-23T19:00:00,Delayed
SHP001198,HUB002,HUB005,CAR009,2023-07-18T23:00:00,2023-07-23T13:00:00,Delivered
SHP001199,HUB019,HUB017,CAR005,2023-03-25T12:00:00,2023-03-28T23:00:00,Delayed
SHP001200,HUB009,HUB003,CAR004,2023-10-05T09:00:00,2023-10-08T04:00:00,Delivered
SHP001201,HUB009,HUB001,CAR002,2023-06-07T18:00:00,2023-06-12T06:00:00,Delivered
SHP001202,HUB015,HUB001,CAR008,2023-01-19T11:00:00,2023-01-23T00:00:00,Delivered
SHP001203,HUB003,HUB010,CAR010,2023-10-10T10:00:00,2023-10-11T18:00:00,Delivered
SHP001204,HUB016,HUB005,CAR004,2023-11-19T05:00:00,2023-11-20T23:00:00,Delayed
SHP001205,HUB006,HUB018,CAR008,2023-10-24T10:00:00,2023-10-25T15:00:00,Delivered
SHP001206,HUB009,HUB001,CAR006,2023-10-04T22:00:00,2023-10-06T03:00:00,Delivered
SHP001207,HUB017,HUB003,CAR004,2023-04-15T10:00:00,2023-04-19T11:00:00,Delivered
SHP001208,HUB010,HUB005,CAR001,2023-06-17T19:00:00,2023-06-20T17:00:00,Delivered
SHP001209,HUB010,HUB001,CAR003,2023-07-08T01:00:00,2023-07-10T14:00:00,In Transit
SHP001210,HUB011,HUB018,CAR009,2023-10-25T22:00:00,2023-10-28T18:00:00,In Transit
SHP001211,HUB005,HUB014,CAR002,2023-02-09T07:00:00,2023-02-13T07:00:00,Delivered
SHP001212,HUB004,HUB018,CAR001,2023-11-07T15:00:00,2023-11-12T03:00:00,Delivered
SHP001213,HUB010,HUB008,CAR006,2023-05-05T11:00:00,2023-05-07T16:00:00,Delivered
SHP001214,HUB014,HUB012,CAR002,2023-06-30T17:00:00,2023-07-04T09:00:00,Delivered
SHP001215,HUB014,HUB008,CAR010,2023-03-06T17:00:00,2023-03-09T00:00:00,Delayed
SHP001216,HUB009,HUB011,CAR006,2023-06-10T03:00:00,2023-06-11T13:00:00,Delivered
SHP001217,HUB007,HUB006,CAR008,2023-01-08T05:00:00,2023-01-09T20:00:00,Delivered
SHP001218,HUB004,HUB006,CAR001,2023-08-09T00:00:00,2023-08-13T16:00:00,Delivered
SHP001219,HUB013,HUB015,CAR006,2023-03-07T12:00:00,2023-03-12T05:00:00,Delivered
SHP001220,HUB011,HUB020,CAR010,2023-11-12T03:00:00,2023-11-16T23:00:00,Delivered
SHP001221,HUB014,HUB016,CAR007,2023-05-29T15:00:00,2023-06-03T08:00:00,Delivered
SHP001222,HUB017,HUB003,CAR003,2023-01-04T18:00:00,2023-01-08T21:00:00,Delivered
SHP001223,HUB017,HUB020,CAR005,2023-02-19T07:00:00,2023-02-21T21:00:00,Delivered
SHP001224,HUB017,HUB014,CAR005,2023-06-15T12:00:00,2023-06-18T04:00:00,Delayed
SHP001225,HUB007,HUB015,CAR009,2023-05-23T18:00:00,2023-05-28T00:00:00,Delivered
SHP001226,HUB016,HUB015,CAR004,2023-03-28T09:00:00,2023-03-30T18:00:00,Cancelled
SHP001227,HUB005,HUB004,CAR004,2023-10-10T16:00:00,2023-10-15T16:00:00,Delivered
SHP001228,HUB018,HUB007,CAR001,2023-09-08T00:00:00,2023-09-10T23:00:00,Delivered
SHP001229,HUB017,HUB005,CAR008,2023-06-01T03:00:00,2023-06-05T22:00:00,Delayed
SHP001230,HUB009,HUB003,CAR003,2023-05-23T23:00:00,2023-05-28T12:00:00,Delivered
SHP001231,HUB003,HUB012,CAR003,2023-09-17T10:00:00,2023-09-19T21:00:00,Delivered
SHP001232,HUB011,HUB002,CAR007,2023-02-21T22:00:00,2023-02-25T16:00:00,Delivered
SHP001233,HUB002,HUB001,CAR004,2023-03-12T18:00:00,2023-03-15T18:00:00,Delayed
SHP001234,HUB016,HUB006,CAR008,2023-05-25T04:00:00,2023-05-27T05:00:00,Delivered
SHP001235,HUB007,HUB001,CAR007,2023-02-04T15:00:00,2023-02-08T14:00:00,Delivered
SHP001236,HUB020,HUB013,CAR010,2023-05-01T20:00:00,2023-05-04T16:00:00,Delivered
SHP001237,HUB008,HUB011,CAR008,2023-09-08T20:00:00,2023-09-11T22:00:00,Delivered
SHP001238,HUB010,HUB015,CAR008,2023-06-16T07:00:00,2023-06-20T19:00:00,Delivered
SHP001239,HUB012,HUB014,CAR003,2023-09-05T15:00:00,2023-09-09T19:00:00,Delivered
SHP001240,HUB014,HUB002,CAR009,2023-06-15T08:00:00,2023-06-19T22:00:00,Delivered
SHP001241,HUB002,HUB010,CAR008,2023-04-23T10:00:00,2023-04-27T19:00:00,Delayed
SHP001242,HUB006,HUB019,CAR004,2023-11-17T03:00:00,2023-11-21T09:00:00,Delivered
SHP001243,HUB001,HUB014,CAR002,2023-12-27T10:00:00,2023-12-30T07:00:00,Delayed
SHP001244,HUB012,HUB019,CAR004,2023-03-22T17:00:00,2023-03-25T19:00:00,Delayed
SHP001245,HUB011,HUB015,CAR004,2023-10-11T23:00:00,2023-10-14T06:00:00,In Transit
SHP001246,HUB004,HUB018,CAR007,2023-09-06T01:00:00,2023-09-07T21:00:00,Delivered
SHP001247,HUB002,HUB010,CAR002,2023-07-13T20:00:00,2023-07-16T23:00:00,Delivered
SHP001248,HUB003,HUB018,CAR007,2023-01-11T00:00:00,2023-01-15T23:00:00,Delayed
SHP001249,HUB013,HUB007,CAR010,2023-06-09T10:00:00,2023-06-12T16:00:00,Delivered
SHP001250,HUB009,HUB020,CAR008,2023-07-12T09:00:00,2023-07-15T15:00:00,Delivered
SHP001251,HUB018,HUB017,CAR004,2023-07-15T00:00:00,2023-07-18T15:00:00,Delayed
SHP001252,HUB015,HUB008,CAR010,2023-01-13T12:00:00,2023-01-15T17:00:00,Delivered
SHP001253,HUB005,HUB003,CAR002,2023-10-15T05:00:00,2023-10-17T07:00:00,Delayed
SHP001254,HUB020,HUB016,CAR009,2023-10-18T07:00:00,2023-10-19T14:00:00,Delayed
SHP001255,HUB005,HUB002,CAR006,,2023-12-23T22:00:00,Delivered
SHP001256,HUB016,HUB019,CAR008,2023-06-10T20:00:00,2023-06-13T02:00:00,Delivered
SHP001257,HUB003,HUB005,CAR007,2023-12-25T02:00:00,2023-12-28T02:00:00,Delivered
SHP001258,HUB007,HUB016,CAR002,2023-01-20T13:00:00,2023-01-24T04:00:00,Delivered
SHP001259,HUB018,HUB014,CAR007,2023-01-05T09:00:00,2023-01-07T00:00:00,Delivered
SHP001260,HUB017,HUB011,CAR010,2023-07-10T18:00:00,2023-07-15T05:00:00,Delivered
SHP001261,HUB012,HUB018,CAR010,2023-05-09T15:00:00,2023-05-13T02:00:00,Delivered
SHP001262,HUB005,HUB007,CAR009,2023-08-31T00:00:00,2023-09-02T16:00:00,Delivered
SHP001263,HUB010,HUB007,CAR004,2023-12-22T03:00:00,2023-12-25T23:00:00,Delivered
SHP001264,HUB003,HUB013,CAR009,2023-04-26T11:00:00,2023-04-30T19:00:00,Delivered
SHP001265,HUB014,HUB020,CAR005,2023-07-08T19:00:00,2023-07-11T22:00:00,In Transit
SHP001266,HUB019,HUB005,CAR002,2023-04-21T08:00:00,2023-04-23T06:00:00,Delivered
SHP001267,HUB013,HUB011,CAR010,2023-10-31T19:00:00,2023-11-03T06:00:00,In Transit
SHP001268,HUB007,HUB006,CAR001,2023-04-29T06:00:00,2023-04-30T17:00:00,In Transit
SHP001269,HUB001,HUB012,CAR002,2023-01-27T04:00:00,2023-01-30T21:00:00,Delayed
SHP001270,HUB004,HUB009,CAR009,2023-07-21T12:00:00,2023-07-24T13:00:00,Delayed
SHP001271,HUB003,HUB008,CAR003,2023-11-21T08:00:00,2023-11-26T03:00:00,Delivered
SHP001272,HUB009,HUB004,CAR009,2023-08-11T20:00:00,2023-08-14T16:00:00,Delivered
SHP001273,HUB012,HUB015,CAR004,2023-11-12T17:00:00,2023-11-14T17:00:00,Delivered
SHP001274,HUB015,HUB012,CAR009,2023-04-10T00:00:00,2023-04-14T03:00:00,Delivered
SHP001275,HUB001,HUB010,CAR001,2023-11-28T08:00:00,2023-12-02T18:00:00,Delivered
SHP001276,HUB002,HUB020,CAR001,2023-08-30T19:00:00,2023-09-04T03:00:00,Delivered
SHP001277,HUB018,HUB004,CAR001,2023-07-09T00:00:00,2023-07-13T06:00:00,Delayed
SHP001278,HUB005,HUB003,CAR007,2023-03-03T01:00:00,2023-03-06T09:00:00,Delivered
SHP001279,HUB007,HUB001,CAR006,2023-12-11T10:00:00,2023-12-16T04:00:00,Delivered
SHP001280,HUB001,HUB014,CAR007,2023-12-08T21:00:00,2023-12-10T04:00:00,Delivered
SHP001281,HUB003,HUB007,CAR008,2023-01-23T08:00:00,2023-01-27T13:00:00,Delivered
SHP001282,HUB001,HUB011,CAR005,2023-10-15T11:00:00,2023-10-17T02:00:00,Delivered
SHP001283,HUB015,HUB003,CAR002,2023-02-16T05:00:00,2023-02-21T02:00:00,Delivered
SHP001284,HUB006,HUB001,CAR004,2023-11-23T11:00:00,2023-11-26T21:00:00,Delivered
SHP001285,HUB007,HUB005,CAR005,2023-01-28T12:00:00,2023-02-02T06:00:00,Delivered
SHP001286,HUB007,HUB010,CAR004,2023-04-01T09:00:00,2023-04-03T18:00:00,Delivered
SHP001287,HUB012,HUB018,CAR008,2023-11-20T21:00:00,2023-11-22T18:00:00,Delivered
SHP001288,HUB007,HUB015,CAR006,2023-11-27T21:00:00,2023-11-30T09:00:00,Delivered
SHP001289,HUB009,HUB003,CAR009,2023-04-18T08:00:00,2023-04-20T11:00:00,Delivered
SHP001290,HUB006,HUB017,CAR003,2023-08-28T18:00:00,2023-08-31T11:00:00,Delivered
SHP001291,HUB004,HUB013,CAR001,2023-03-23T13:00:00,2023-03-27T01:00:00,Delivered
SHP001292,HUB010,HUB006,CAR008,2023-10-07T05:00:00,2023-10-12T05:00:00,Delivered
SHP001293,HUB014,HUB013,CAR008,2023-05-05T08:00:00,2023-05-10T04:00:00,Delivered
SHP001294,HUB008,HUB018,CAR002,2023-08-04T13:00:00,2023-08-06T23:00:00,In Transit
SHP001295,HUB010,HUB018,CAR004,2023-10-18T04:00:00,2023-10-19T20:00:00,Delivered
SHP001296,HUB005,HUB013,CAR008,2023-07-22T05:00:00,2023-07-25T15:00:00,Delivered
SHP001297,HUB003,HUB007,CAR004,2023-04-15T13:00:00,2023-04-17T00:00:00,Delayed
SHP001298,HUB001,HUB017,CAR003,2023-06-26T03:00:00,2023-06-29T15:00:00,Delivered
SHP001299,HUB013,HUB016,CAR004,2023-02-19T12:00:00,2023-02-21T04:00:00,Delivered
SHP001300,HUB010,HUB015,CAR010,2023-07-21T17:00:00,2023-07-23T02:00:00,Delivered
SHP001301,HUB020,HUB006,CAR004,,2023-07-11T06:00:00,Delivered
SHP001302,HUB003,HUB009,CAR003,2023-09-13T06:00:00,2023-09-14T11:00:00,Delivered
SHP001303,HUB014,HUB005,CAR005,2023-06-09T12:00:00,2023-06-14T02:00:00,Delayed
SHP001304,HUB006,HUB014,CAR009,2023-02-24T14:00:00,2023-02-26T00:00:00,Delivered
SHP001305,HUB001,HUB007,CAR006,2023-03-07T18:00:00,2023-03-11T10:00:00,Delivered
SHP001306,HUB013,HUB015,CAR001,2023-06-05T13:00:00,2023-06-07T22:00:00,Delayed
SHP001307,HUB017,HUB012,CAR008,2023-12-31T10:00:00,2024-01-04T06:00:00,In Transit
SHP001308,HUB013,HUB003,CAR003,2023-01-04T10:00:00,2023-01-09T04:00:00,Delivered
SHP001309,HUB015,HUB014,CAR001,2023-08-26T09:00:00,2023-08-27T14:00:00,Delivered
SHP001310,HUB012,HUB009,CAR007,2023-06-22T21:00:00,2023-06-25T10:00:00,Delayed
SHP001311,HUB014,HUB001,CAR008,2023-06-16T09:00:00,2023-06-20T18:00:00,Delivered
SHP001312,HUB013,HUB008,CAR003,2023-02-13T17:00:00,2023-02-15T05:00:00,Delivered
SHP001313,HUB012,HUB016,CAR010,2023-05-05T23:00:00,2023-05-09T18:00:00,Delivered
SHP001314,HUB020,HUB004,CAR007,2023-09-20T23:00:00,2023-09-22T09:00:00,Delivered
SHP001315,HUB006,HUB010,CAR002,2023-08-10T03:00:00,2023-08-12T03:00:00,Delivered
SHP001316,HUB008,HUB002,CAR006,2023-10-21T15:00:00,2023-10-23T18:00:00,Delayed
SHP001317,HUB009,HUB018,CAR001,2023-11-06T12:00:00,2023-11-08T11:00:00,Delivered
SHP001318,HUB014,HUB005,CAR005,2023-05-17T14:00:00,2023-05-21T18:00:00,Delayed
SHP001319,HUB011,HUB008,CAR002,2023-11-10T09:00:00,2023-11-15T06:00:00,Delayed
SHP001320,HUB011,HUB019,CAR007,2023-09-01T17:00:00,2023-09-02T18:00:00,Delivered
SHP001321,HUB016,HUB007,CAR009,2023-12-24T05:00:00,2023-12-28T19:00:00,Delivered
SHP001322,HUB003,HUB017,CAR009,2023-06-26T02:00:00,2023-06-28T04:00:00,Delayed
SHP001323,HUB015,HUB016,CAR001,2023-03-21T19:00:00,2023-03-25T21:00:00,Delivered
SHP001324,HUB001,HUB011,CAR009,2023-09-09T07:00:00,2023-09-12T07:00:00,In Transit
SHP001325,HUB004,HUB014,CAR004,2023-04-19T03:00:00,2023-04-23T04:00:00,Delivered
SHP001326,HUB013,HUB019,CAR007,2023-06-30T06:00:00,2023-07-03T11:00:00,In Transit
SHP001327,HUB011,HUB018,CAR009,2023-09-30T12:00:00,2023-10-02T16:00:00,Delayed
SHP001328,HUB015,HUB006,CAR003,2023-07-24T09:00:00,2023-07-25T09:00:00,Delivered
SHP001329,HUB004,HUB014,CAR010,2023-12-01T13:00:00,2023-12-04T18:00:00,Delivered
SHP001330,HUB020,HUB017,CAR002,2023-11-03T18:00:00,2023-11-08T15:00:00,Delivered
SHP001331,HUB016,HUB003,CAR006,2023-01-12T23:00:00,2023-01-17T03:00:00,Delayed
SHP001332,HUB006,HUB016,CAR006,2023-05-03T05:00:00,2023-05-06T17:00:00,In Transit
SHP001333,HUB001,HUB008,CAR010,2023-08-25T14:00:00,2023-08-27T21:00:00,Delivered
SHP001334,HUB015,HUB018,CAR002,2023-11-06T10:00:00,2023-11-08T06:00:00,Delivered
SHP001335,HUB014,HUB018,CAR008,2023-07-17T02:00:00,2023-07-20T07:00:00,In Transit
SHP001336,HUB020,HUB018,CAR001,2023-08-13T15:00:00,2023-08-18T11:00:00,Delivered
SHP001337,HUB002,HUB013,CAR007,2023-09-19T20:00:00,2023-09-24T07:00:00,Delivered
SHP001338,HUB019,HUB004,CAR003,2023-07-07T13:00:00,2023-07-12T01:00:00,Delivered
SHP001339,HUB004,HUB012,CAR002,2023-08-23T22:00:00,2023-08-27T12:00:00,Delayed
SHP001340,HUB011,HUB016,CAR005,2023-10-18T08:00:00,2023-10-22T12:00:00,Delivered
SHP001341,HUB012,HUB020,CAR006,2023-05-30T09:00:00,2023-06-04T04:00:00,Delivered
SHP001342,HUB010,HUB005,CAR003,2023-03-17T19:00:00,2023-03-20T08:00:00,Delayed
SHP001343,HUB019,HUB010,CAR003,2023-10-27T00:00:00,2023-10-29T09:00:00,Delivered
SHP001344,HUB016,HUB006,CAR006,2023-11-26T04:00:00,2023-11-30T07:00:00,Delayed
SHP001345,HUB016,HUB006,CAR009,2023-09-04T05:00:00,2023-09-07T18:00:00,Delayed
SHP001346,HUB010,HUB007,CAR004,2023-03-18T08:00:00,2023-03-22T13:00:00,Delayed
SHP001347,HUB015,HUB020,CAR001,2023-09-26T07:00:00,2023-10-01T05:00:00,Delivered
SHP001348,HUB011,HUB018,CAR002,2023-05-19T17:00:00,2023-05-23T13:00:00,Delayed
SHP001349,HUB015,HUB020,CAR009,2023-05-07T07:00:00,2023-05-09T15:00:00,Delayed
SHP001350,HUB008,HUB016,CAR003,2023-01-21T19:00:00,2023-01-24T05:00:00,Delivered
SHP001351,HUB003,HUB006,CAR009,2023-06-05T01:00:00,2023-06-07T03:00:00,Delivered
SHP001352,HUB018,HUB002,CAR006,2023-11-21T02:00:00,2023-11-23T03:00:00,Delivered
SHP001353,HUB019,HUB007,CAR010,2023-09-07T09:00:00,2023-09-11T09:00:00,Delivered
SHP001354,HUB015,HUB007,CAR010,,2023-11-27T19:00:00,Delivered
SHP001355,HUB016,HUB006,CAR006,2023-09-17T15:00:00,2023-09-21T08:00:00,Delivered
SHP001356,HUB011,HUB009,CAR009,2023-09-15T09:00:00,2023-09-19T17:00:00,Delivered
SHP001357,HUB011,HUB018,CAR008,2023-09-11T05:00:00,2023-09-13T03:00:00,Delivered
SHP001358,HUB015,HUB011,CAR009,2023-04-04T06:00:00,2023-04-05T19:00:00,Delayed
SHP001359,HUB017,HUB016,CAR002,2023-12-17T09:00:00,2023-12-21T15:00:00,Delivered
SHP001360,HUB013,HUB006,CAR003,2023-11-09T21:00:00,2023-11-11T17:00:00,Delivered
SHP001361,HUB014,HUB009,CAR004,2023-05-15T15:00:00,2023-05-18T05:00:00,Delivered
SHP001362,HUB011,HUB016,CAR005,,2023-08-09T20:00:00,Delayed
SHP001363,HUB014,HUB012,CAR003,2023-08-22T08:00:00,2023-08-23T10:00:00,Delayed
SHP001364,HUB012,HUB001,CAR006,2023-08-07T12:00:00,2023-08-10T05:00:00,Delivered
SHP001365,HUB015,HUB009,CAR002,2023-02-08T07:00:00,2023-02-10T03:00:00,Delivered
SHP001366,HUB002,HUB014,CAR008,2023-05-08T08:00:00,2023-05-12T13:00:00,Delivered
SHP001367,HUB018,HUB012,CAR008,2023-05-26T03:00:00,2023-05-29T15:00:00,Delivered
SHP001368,HUB014,HUB005,CAR003,2023-10-29T09:00:00,2023-11-02T10:00:00,Delivered
SHP001369,HUB009,HUB019,CAR009,2023-05-30T22:00:00,2023-06-01T00:00:00,Delivered
SHP001370,HUB011,HUB013,CAR008,2023-04-20T05:00:00,2023-04-22T22:00:00,Delivered
SHP001371,HUB009,HUB010,CAR010,2023-01-12T04:00:00,2023-01-13T19:00:00,Delivered
SHP001372,HUB017,HUB002,CAR009,2023-07-11T00:00:00,2023-07-15T00:00:00,Delivered
SHP001373,HUB018,HUB016,CAR005,2023-10-22T10:00:00,2023-10-26T19:00:00,Delivered
SHP001374,HUB004,HUB019,CAR003,2023-09-20T02:00:00,2023-09-24T03:00:00,In Transit
SHP001375,HUB014,HUB009,CAR008,2023-08-20T23:00:00,2023-08-22T18:00:00,Delivered
SHP001376,HUB017,HUB014,CAR001,2023-07-25T18:00:00,2023-07-28T07:00:00,Delivered
SHP001377,HUB014,HUB005,CAR005,2023-04-25T18:00:00,2023-04-30T08:00:00,Delayed
SHP001378,HUB019,HUB012,CAR010,2023-03-20T06:00:00,2023-03-22T00:00:00,Delivered
SHP001379,HUB002,HUB006,CAR009,2023-06-28T02:00:00,2023-06-30T19:00:00,Delayed
SHP001380,HUB006,HUB015,CAR005,2023-04-30T06:00:00,2023-05-03T03:00:00,Delivered
SHP001381,HUB013,HUB001,CAR008,2023-04-17T12:00:00,2023-04-18T18:00:00,Delivered
